url_length,domain_length,path_length,count_dots,count_hyphen,count_at,count_question,count_equal,count_digits,count_letters,count_special,has_https,has_ip,subdomain_count,keyword_count,label
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
23,15,0,2,1,0,0,0,0,17,6,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
25,17,0,3,0,0,0,0,0,19,6,1,0,3,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
20,12,0,2,0,0,0,0,1,14,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
21,13,0,2,0,0,0,0,1,15,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
24,16,0,3,0,0,0,0,0,18,6,1,0,3,0,0
33,25,0,2,1,0,0,0,0,27,6,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
24,16,0,2,0,0,0,0,1,18,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
31,23,0,3,0,0,0,0,0,25,6,1,0,3,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
30,22,0,2,0,0,0,0,0,25,5,1,0,2,0,0
24,16,0,3,0,0,0,0,0,18,6,1,0,3,0,0
28,20,0,2,0,0,0,0,0,23,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
22,14,0,3,0,0,0,0,0,16,6,1,0,3,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
23,15,0,3,0,0,0,0,0,17,6,1,0,3,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
23,15,0,2,0,0,0,0,1,17,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
28,20,0,2,0,0,0,0,0,23,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,1,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
31,23,0,2,0,0,0,0,0,26,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
21,13,0,2,0,0,0,0,3,13,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
20,12,0,2,0,0,0,0,4,11,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
29,21,0,2,0,0,0,0,0,24,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
24,16,0,2,0,0,0,0,1,18,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
22,14,0,2,0,0,0,0,1,16,5,1,0,2,0,0
29,21,0,2,0,0,0,0,0,24,5,1,0,2,0,0
29,21,0,3,0,0,0,0,0,23,6,1,0,3,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
27,19,0,3,0,0,0,0,0,21,6,1,0,3,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
27,19,0,2,0,0,0,0,3,19,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
28,20,0,2,0,0,0,0,0,23,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
30,22,0,2,0,0,0,0,0,25,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
24,16,0,3,0,0,0,0,0,18,6,1,0,3,0,0
25,17,0,2,0,0,0,0,3,17,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
31,23,0,2,0,0,0,0,0,26,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
31,23,0,3,0,0,0,0,0,25,6,1,0,3,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
27,19,0,3,0,0,0,0,0,21,6,1,0,3,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
19,11,0,2,0,0,0,0,3,11,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
25,17,0,3,0,0,0,0,0,19,6,1,0,3,0,0
32,24,0,2,0,0,0,0,0,27,5,1,0,2,0,0
17,9,0,2,0,0,0,0,0,12,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,1,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
23,15,0,2,1,0,0,0,0,17,6,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
31,23,0,2,0,0,0,0,5,21,5,1,0,2,0,0
29,21,0,2,0,0,0,0,0,24,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
29,21,0,2,0,0,0,0,0,24,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
31,23,0,2,1,0,0,0,0,25,6,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
29,21,0,2,0,0,0,0,0,24,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
31,23,0,3,0,0,0,0,0,25,6,1,0,3,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
27,19,0,3,0,0,0,0,0,21,6,1,0,3,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
24,16,0,3,0,0,0,0,0,18,6,1,0,3,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
21,13,0,3,0,0,0,0,0,15,6,1,0,3,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
23,15,0,3,0,0,0,0,0,17,6,1,0,3,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
24,16,0,3,0,0,0,0,0,18,6,1,0,3,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
31,23,0,2,0,0,0,0,0,26,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
28,20,0,3,0,0,0,0,0,22,6,1,0,3,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
29,21,0,3,0,0,0,0,0,23,6,1,0,3,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
23,15,0,2,0,0,0,0,1,17,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
20,12,0,2,0,0,0,0,2,13,5,1,0,2,0,0
23,15,0,2,0,0,0,0,1,17,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
26,18,0,2,0,0,0,0,1,20,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
19,11,0,2,0,0,0,0,3,11,5,1,0,2,0,0
22,14,0,3,0,0,0,0,0,16,6,1,0,3,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
31,23,0,2,0,0,0,0,0,26,5,1,0,2,0,0
24,16,0,2,0,0,0,0,1,18,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
28,20,0,2,0,0,0,0,0,23,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
27,19,0,2,0,0,0,0,2,20,5,1,0,2,0,0
21,13,0,3,0,0,0,0,0,15,6,1,0,3,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
30,22,0,2,0,0,0,0,0,25,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
30,22,0,2,1,0,0,0,0,24,6,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
31,23,0,2,0,0,0,0,0,26,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
22,14,0,2,0,0,0,0,2,15,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
16,8,0,2,0,0,0,0,0,11,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,1,0
27,19,0,2,1,0,0,0,0,21,6,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
25,17,0,3,0,0,0,0,0,19,6,1,0,3,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
31,23,0,2,0,0,0,0,0,26,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
24,16,0,3,0,0,0,0,0,18,6,1,0,3,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
27,19,0,3,0,0,0,0,0,21,6,1,0,3,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
32,24,0,2,0,0,0,0,0,27,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
25,17,0,3,0,0,0,0,0,19,6,1,0,3,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
25,17,0,3,0,0,0,0,0,19,6,1,0,3,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
21,13,0,2,0,0,0,0,1,15,5,1,0,2,0,0
25,17,0,3,0,0,0,0,0,19,6,1,0,3,0,0
29,21,0,2,0,0,0,0,0,24,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
21,13,0,2,0,0,0,0,3,13,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
29,21,0,2,0,0,0,0,0,24,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
26,18,0,2,0,0,0,0,2,19,5,1,0,2,0,0
28,20,0,2,0,0,0,0,0,23,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
28,20,0,2,0,0,0,0,0,23,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
27,19,0,3,0,0,0,0,0,21,6,1,0,3,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
28,20,0,2,0,0,0,0,0,23,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
22,14,0,2,0,0,0,0,3,14,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
28,20,0,2,0,0,0,0,0,23,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
23,15,0,2,0,0,0,0,1,17,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
28,20,0,2,0,0,0,0,0,23,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
25,17,0,3,0,0,0,0,0,19,6,1,0,3,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
25,17,0,3,0,0,0,0,0,19,6,1,0,3,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
24,16,0,2,0,0,0,0,1,18,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
20,12,0,2,0,0,0,0,0,15,5,1,0,2,0,0
22,14,0,3,0,0,0,0,0,16,6,1,0,3,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
22,14,0,3,0,0,0,0,0,16,6,1,0,3,0,0
22,14,0,2,0,0,0,0,1,16,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
27,19,0,3,0,0,0,0,0,21,6,1,0,3,0,0
18,10,0,2,0,0,0,0,1,12,5,1,0,2,0,0
29,21,0,3,0,0,0,0,0,23,6,1,0,3,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
21,13,0,2,0,0,0,0,1,15,5,1,0,2,0,0
18,10,0,2,0,0,0,0,0,13,5,1,0,2,0,0
29,21,0,2,0,0,0,0,0,24,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
24,16,0,2,0,0,0,0,1,18,5,1,0,2,0,0
26,18,0,2,0,0,0,0,0,21,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
24,16,0,3,0,0,0,0,0,18,6,1,0,3,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
30,22,0,2,0,0,0,0,0,25,5,1,0,2,0,0
35,27,0,2,0,0,0,0,0,30,5,1,0,2,0,0
30,22,0,2,0,0,0,0,0,25,5,1,0,2,0,0
22,14,0,3,0,0,0,0,0,16,6,1,0,3,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
22,14,0,2,0,0,0,0,0,17,5,1,0,2,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
19,11,0,2,0,0,0,0,0,14,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
23,15,0,2,0,0,0,0,0,18,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
27,19,0,2,0,0,0,0,0,22,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
24,16,0,2,0,0,0,0,0,19,5,1,0,2,0,0
24,16,0,3,0,0,0,0,0,18,6,1,0,3,0,0
25,17,0,2,0,0,0,0,0,20,5,1,0,2,0,0
21,13,0,2,0,0,0,0,0,16,5,1,0,2,0,0
18,10,0,2,0,0,0,0,1,12,5,1,0,2,0,0
31,23,0,3,0,0,0,0,0,25,6,1,0,3,0,0
29,21,0,2,0,0,0,0,0,24,5,1,0,2,0,0
31,23,0,2,0,0,0,0,0,26,5,1,0,2,0,0
